"bedrooms" "bathrooms" "floors" "waterfront" "view" "condition" "grade" "zipcode" "lat" "long" "sqm_living" "sqm_lot" "sqm_above" "sqm_basement" "sqm_living15" "sqm_lot15" "yr_old" "renovate_index" "has_ren" "has_bas" "geo_dist" "price"
"215" 4 2.75 2 0 0 3 8 98118 47.5458 -122.268 160 583 160 0 198 808 37 37 0 0 10.3742124163164 477000
"216" 2 1 1 0 0 3 6 98168 47.4889 -122.299 79 1524 79 0 102 1343 92 92 0 0 15.5452961950703 280000
"217" 5 3 1 0 3 3 9 98040 47.5673 -122.21 307 3110 174 133 356 1947 58 24 1 1 11.633174586513 1505000
"218" 3 2.5 2 0 0 3 8 98146 47.5133 -122.379 209 529 209 0 123 501 15 15 0 0 12.917548683843 445838
"219" 2 2.25 1 0 3 3 8 98144 47.5884 -122.291 362 1381 181 181 240 482 68 68 0 1 5.4941995071242 1072000
"220" 2 1.5 1 0 0 4 8 98177 47.7145 -122.367 123 1003 123 0 197 1119 68 68 0 0 10.0549992523472 467000
"221" 4 2.5 2 0 0 3 10 98075 47.5836 -122.026 256 598 256 0 285 755 16 16 0 0 23.8837662006697 686000
"222" 3 2 1 0 0 3 7 98198 47.398 -122.299 163 906 125 37 177 941 54 54 0 1 25.5420259601155 279950
"223" 4 2.25 2 0 0 3 8 98011 47.7663 -122.215 216 1806 216 0 177 934 28 28 0 0 18.1073334868331 527000
"224" 3 2.25 1 0 0 4 8 98030 47.3758 -122.217 206 1488 165 41 193 890 49 49 0 1 29.2919926741851 325000
"225" 3 2.25 2 0 0 3 7 98038 47.3828 -122.023 188 778 188 0 188 746 21 21 0 0 35.9593516742953 328000
"226" 3 2.25 1 0 0 5 7 98146 47.5123 -122.373 116 697 116 0 119 687 73 73 0 0 12.9273754643982 390000
"227" 2 2 1 0 0 3 8 98053 47.7076 -122.013 140 605 140 0 152 558 10 10 0 0 25.9843409655097 479950
"228" 4 2.25 1 0 0 4 7 98023 47.2922 -122.371 160 906 104 56 140 906 37 37 0 1 37.217301910143 264950
"229" 3 1 1 0 0 4 7 98031 47.4075 -122.214 133 1416 91 42 182 1214 54 54 0 1 26.0439035031755 235000
"230" 3 2.5 2 0 0 3 7 98053 47.6794 -122.034 137 439 137 0 209 439 11 11 0 0 23.5454129224599 516500
"231" 2 1.75 2 1 4 3 7 98166 47.4497 -122.375 135 1468 114 20 189 1226 100 37 1 1 19.8155457215657 655000
"232" 4 2.75 1 0 0 5 7 98059 47.5218 -122.164 212 1426 212 0 212 1426 55 55 0 0 17.4800382430544 5e+05
"233" 6 2.75 1 0 0 3 8 98023 47.3103 -122.339 273 683 165 108 197 765 37 37 0 1 35.1231867226617 315000
"234" 2 1 1 0 0 3 6 98024 47.5687 -121.899 93 948 93 0 107 1273 54 54 0 0 33.5503058052039 213000
"235" 3 1.5 1.5 0 0 5 7 98108 47.5575 -122.303 230 491 151 80 194 446 68 68 0 1 8.08037385236313 475000
"236" 5 4 2 0 0 3 10 98033 47.6489 -122.183 349 2605 349 0 319 3261 32 32 0 0 11.9035543873941 1025000
"237" 3 2 1 0 0 5 7 98010 47.3459 -121.95 206 8761 152 54 192 7442 39 39 0 1 42.6889026481668 416000
"238" 4 1 1.5 0 0 3 7 98122 47.6136 -122.303 183 440 155 28 140 440 111 10 1 1 2.9889484877668 410000
"239" 3 3.5 2 0 0 3 10 98077 47.7641 -122.023 356 20558 328 28 271 13800 22 22 0 1 28.1408508017602 8e+05
"240" 6 2.5 1 0 2 4 9 98003 47.3376 -122.324 410 1304 218 191 242 1300 50 50 0 1 32.1053838188627 472000
"241" 3 1.75 1 0 0 4 7 98003 47.3173 -122.319 133 790 133 0 111 803 47 47 0 0 34.3752403260885 225000
"242" 2 1 1 0 0 3 6 98126 47.5308 -122.376 77 557 77 0 77 461 75 75 0 0 10.976196378401 210000
"243" 2 1 1.5 0 0 2 7 98115 47.6727 -122.299 133 465 133 0 135 348 90 90 0 0 5.9509398797077 455000
"244" 3 1 1 0 0 4 6 98002 47.3221 -122.216 121 773 121 0 117 773 61 61 0 0 35.0372494468276 225000
"245" 2 1 1 0 2 4 7 98103 47.6779 -122.353 96 284 73 22 129 284 97 97 0 1 5.85725884570239 480000
"246" 3 2.5 2 0 0 3 9 98023 47.3076 -122.395 255 1103 255 0 239 964 25 25 0 0 35.6792999532303 363000
"247" 4 2.5 1 1 4 3 9 98074 47.6338 -122.072 339 776 170 169 290 1750 15 15 0 1 19.9697366348675 2400000
"248" 2 1.5 1 0 0 3 6 98106 47.5218 -122.357 67 476 67 0 107 238 61 61 0 0 11.6903396321083 181000
"249" 4 2 1 0 0 4 7 98002 47.2785 -122.213 187 679 187 0 187 711 39 39 0 0 39.7896839805833 250000
"250" 3 1.75 1 0 0 4 6 98103 47.6846 -122.345 145 279 72 73 129 279 97 97 0 1 6.51676037928858 481000
"251" 3 2 1 0 0 4 7 98032 47.3656 -122.278 168 670 115 53 163 670 37 37 0 1 29.3255011283007 260000
"252" 4 2.5 2 0 0 3 9 98058 47.4369 -122.111 312 714 312 0 284 610 14 14 0 0 27.0926871965336 455000
"253" 3 2.25 2 0 0 3 8 98045 47.4616 -121.711 140 3365 140 0 161 3365 24 24 0 0 50.5120565378844 415000
"254" 3 1 1 0 0 3 7 98118 47.5405 -122.27 130 329 74 56 151 588 62 62 0 1 10.8143233948331 349500
"255" 3 2.5 2 0 0 3 7 98030 47.3507 -122.178 161 691 161 0 151 600 28 28 0 0 32.9125198489103 245000
"256" 2 2 1.5 0 2 5 7 98115 47.6979 -122.32 132 854 132 0 132 633 87 87 0 0 8.09226516882732 592500
"257" 4 1.75 1 0 0 4 7 98106 47.5278 -122.345 219 708 110 110 177 708 60 60 0 1 10.9499576671891 385000
"258" 3 1.75 1 0 0 4 7 98059 47.4756 -122.147 147 1064 111 35 144 989 41 41 0 1 22.0528632004325 315000
"259" 3 1 1 0 0 3 7 98045 47.4437 -121.772 114 945 114 0 128 938 36 36 0 0 47.1033707851625 255000
"260" 4 2.5 2 0 0 3 8 98052 47.7048 -122.109 229 411 229 0 278 526 9 9 0 0 19.2656198373766 693000
"261" 3 1 1.5 0 0 3 8 98112 47.6362 -122.302 154 409 136 19 154 409 104 104 0 1 2.93641244377279 780000
"262" 3 1.75 1 0 0 4 7 98198 47.4207 -122.29 118 787 118 0 149 787 55 55 0 0 23.1326998346732 237000
"263" 3 2.25 2 0 0 3 10 98074 47.6154 -122.047 195 3764 123 72 221 3108 36 36 0 1 21.8617705616366 525000
"264" 2 1 1 0 0 3 5 98144 47.5964 -122.299 72 468 72 0 124 240 85 85 0 0 4.42888054202053 425000
"265" 1 0.75 1 1 4 5 5 98070 47.4683 -122.438 71 936 71 0 114 1325 79 79 0 0 19.0841662274842 369900
"266" 4 2.5 2 0 0 4 7 98031 47.4045 -122.171 158 676 158 0 181 694 27 27 0 0 27.66438367476 290000
"267" 3 1 1 0 0 3 7 98106 47.5544 -122.358 104 994 104 0 105 590 61 61 0 0 8.11673742090538 285000
"268" 2 1 1 0 0 3 7 98115 47.6802 -122.29 99 418 99 0 123 415 78 78 0 0 7.01112065856388 415000
"269" 3 2.5 1 0 0 3 8 98023 47.2988 -122.371 192 920 132 60 192 766 36 36 0 1 36.4850450425022 272500
"270" 4 3.25 1.5 0 2 3 11 98004 47.6312 -122.223 469 1867 441 28 361 1864 33 7 1 1 8.65468220256412 2900000
"271" 4 4.75 2 0 0 4 11 98077 47.7285 -122.042 493 5328 493 0 388 4408 26 26 0 0 24.9280733084851 1365000
"272" 2 1 1 0 0 4 7 98133 47.7107 -122.352 97 700 97 0 134 700 76 76 0 0 9.45553144549319 436000
"273" 3 1 1 0 0 4 7 98003 47.3271 -122.323 158 1058 158 0 125 758 48 48 0 0 33.2748110000052 210000
"274" 3 1 1 0 0 3 7 98178 47.5053 -122.255 121 548 121 0 123 708 54 54 0 0 14.8206165363248 236000
"275" 3 1.75 1 0 0 3 7 98199 47.6601 -122.4 100 121 54 46 134 207 61 12 1 1 5.96954531686017 331000
"276" 3 2.5 2 0 0 3 8 98031 47.4145 -122.166 246 419 246 0 246 458 9 9 0 0 26.8566701301785 365000
"277" 3 2 1 0 0 5 8 98058 47.4672 -122.165 213 1510 213 0 154 978 55 55 0 0 21.9442616854216 450000
"278" 4 2.75 2 0 0 3 9 98028 47.7618 -122.261 355 2443 265 90 173 1127 1 1 0 1 16.151650514953 770000
"279" 4 2.5 1 0 0 3 8 98038 47.3828 -122.071 205 4587 205 0 248 4588 18 18 0 0 33.6944423951973 455000
"280" 3 1.75 1 0 0 3 6 98118 47.5362 -122.268 222 557 115 107 188 557 107 107 0 1 11.3070014993366 405000
"281" 4 1.75 1 0 0 4 7 98031 47.3954 -122.206 242 1052 150 92 160 1030 46 46 0 1 27.5158161785569 304900
"282" 2 1 1 0 0 3 6 98178 47.5048 -122.272 80 489 80 0 153 815 84 84 0 0 14.3819974650671 170000
"283" 5 3 2 0 1 5 9 98122 47.6166 -122.287 356 788 244 111 283 702 110 21 1 1 3.98578173283419 2050000
"284" 4 2.5 2 0 0 3 9 98053 47.6811 -122.025 325 655 325 0 364 731 10 10 0 0 24.2450467616887 780000
"285" 3 3 1 0 0 4 8 98028 47.7486 -122.23 225 1297 162 63 239 1236 27 27 0 1 15.8425695157905 330000
"286" 4 2.5 2 0 0 3 9 98030 47.3846 -122.169 253 805 253 0 224 753 23 23 0 0 29.7179249231576 370000
"287" 5 2.25 1 0 0 3 7 98072 47.7564 -122.144 232 1254 172 60 214 906 36 36 0 1 20.5203775789508 467000
"288" 3 1.75 1 0 0 3 7 98034 47.7198 -122.193 155 624 106 49 155 680 35 35 0 1 15.0555308121611 405000
"289" 5 2.25 1 0 0 3 8 98006 47.5461 -122.151 269 957 135 135 215 957 30 30 0 1 16.628014854175 675000
"290" 2 1 1 0 0 4 7 98006 47.5712 -122.143 152 1310 106 46 141 1257 61 61 0 1 15.8647788358149 5e+05
"291" 4 2.5 2 0 0 4 7 98166 47.4281 -122.343 176 1465 176 0 224 1417 47 47 0 0 22.0272665445548 389999
"292" 4 1.75 1 0 2 4 8 98034 47.7128 -122.223 274 838 165 109 197 892 40 40 0 1 12.933110095566 630000
"293" 4 2.5 2 0 0 3 9 98001 47.3341 -122.255 201 885 201 0 212 923 23 23 0 0 33.0738106808191 360000
"294" 4 3 2 0 0 3 8 98056 47.5399 -122.181 305 1028 211 94 216 1022 29 29 0 1 15.2028357147444 580000
"295" 3 2 2 0 3 5 8 98126 47.5717 -122.375 183 387 118 65 222 387 86 86 0 1 6.65414489812785 550000
"296" 4 2.5 2 0 0 3 10 98075 47.5951 -122.017 312 2054 312 0 293 1057 21 21 0 0 24.3286432166159 879000
"297" 3 2 1 0 0 3 7 98042 47.3536 -122.144 123 832 123 0 162 680 22 22 0 0 33.6395599313881 265000
"298" 3 2.5 2 0 0 3 8 98059 47.5084 -122.154 246 677 246 0 223 671 25 25 0 0 19.041518944011 446500
"299" 3 1.5 1 0 0 3 7 98108 47.5586 -122.311 189 825 124 65 199 520 52 52 0 1 7.78637190004325 404000
"300" 3 1.75 1 0 2 3 7 98188 47.4427 -122.274 148 1107 101 46 151 841 58 58 0 1 20.9633849413178 267500
"301" 4 5 1 1 4 3 10 98074 47.6053 -122.077 423 1732 242 181 423 1812 13 13 0 1 19.7193891440794 3075000
"302" 3 2.5 2 0 0 3 8 98003 47.3494 -122.301 227 709 227 0 233 734 17 17 0 0 30.902435750056 335000
"303" 3 2.5 1 0 0 4 7 98117 47.6933 -122.393 180 836 90 90 203 679 67 67 0 1 8.5165928116576 576000
"304" 3 2.5 2 0 0 3 8 98038 47.3537 -122 190 354 190 0 220 426 9 9 0 0 39.5454004332309 208633
"305" 3 2.25 1 0 0 4 7 98166 47.476 -122.337 204 813 104 100 136 942 51 51 0 1 16.6984056509548 315000
"306" 3 1.75 1 0 0 4 8 98112 47.6239 -122.298 178 307 89 89 162 372 102 102 0 1 3.02700280831668 725000
"307" 4 2.75 1 0 0 4 8 98177 47.7776 -122.384 167 720 130 37 167 769 50 50 0 1 17.1827709791698 550000
"308" 4 2.25 2 0 0 3 8 98074 47.6459 -122.058 203 678 203 0 209 909 31 31 0 0 21.1126722341184 610750
"309" 2 1 1.5 0 0 4 6 98105 47.6692 -122.297 94 465 94 0 136 465 107 107 0 0 5.69578931462712 550700
"310" 4 2.75 2 0 0 5 8 98056 47.5376 -122.18 308 982 206 102 253 774 55 55 0 1 15.4233369863413 665000
"311" 4 2.5 1.5 0 2 5 8 98144 47.601 -122.294 220 372 184 36 227 534 87 87 0 1 4.33997315726256 834000
"312" 5 1.75 1.5 0 0 3 6 98065 47.529 -121.837 154 7284 154 0 154 7284 100 100 0 0 39.120924356087 201000
"313" 5 2.5 2 0 4 5 10 98119 47.6345 -122.367 339 841 313 26 268 502 94 94 0 1 2.34507331911074 2384000
"314" 4 3.25 1 0 3 3 11 98006 47.5503 -122.102 399 1124 250 149 359 1045 18 18 0 1 19.6237400822057 1384000
"315" 4 3.25 1 0 3 3 11 98006 47.5503 -122.102 399 1124 250 149 359 1045 18 18 0 1 19.6237400822057 1400000
"316" 4 2.25 1 0 0 3 8 98058 47.4441 -122.125 181 715 125 56 200 683 36 36 0 1 25.8100805306851 305000
"317" 3 2 1 0 0 5 8 98133 47.7357 -122.333 241 1305 160 81 146 758 67 67 0 1 12.1855203358149 487000
"318" 3 2.5 1 0 0 4 8 98042 47.346 -122.157 179 6030 179 0 218 5342 27 27 0 0 34.000421994429 390000
"319" 2 1 1 0 0 4 7 98103 47.6638 -122.345 137 359 109 28 146 359 99 99 0 1 4.21470988701798 548000
"320" 4 1 1 0 0 3 6 98166 47.48 -122.336 74 815 74 0 122 815 72 72 0 0 16.2542395027195 268750
"321" 5 2.75 2 0 0 3 9 98052 47.6759 -122.151 293 661 293 0 145 779 2 2 0 0 15.0767922910744 819900
"322" 3 2.25 2 0 0 3 8 98027 47.5162 -122.057 189 1505 189 0 247 1668 31 31 0 0 24.3867287757649 520000
"323" 3 2 1 0 0 3 7 98001 47.2639 -122.252 135 1041 135 0 141 884 12 12 0 0 40.80141181473 230000
"324" 3 1.75 1 0 0 3 7 98023 47.2929 -122.371 140 952 140 0 140 906 46 46 0 0 37.1396352532661 240000
"325" 2 1 1 0 0 3 6 98146 47.4957 -122.352 115 1123 89 26 169 693 93 31 1 1 14.5442423168894 232000
"326" 2 1 1 0 0 3 6 98146 47.4957 -122.352 115 1123 89 26 169 693 93 31 1 1 14.5442423168894 240500
"327" 3 2.5 2 0 0 3 9 98077 47.7721 -122.093 281 4181 281 0 286 3324 28 28 0 0 24.4982300645454 274975
"328" 4 2 1.5 0 0 4 9 98102 47.644 -122.319 190 409 190 0 216 511 93 93 0 0 2.45177036613704 740000
"329" 3 1 1 0 0 2 7 98166 47.472 -122.344 93 709 93 0 107 706 63 63 0 0 17.1483527775934 186375
"330" 3 2.25 1 0 0 4 9 98005 47.592 -122.166 220 956 148 72 232 929 38 38 0 1 13.4602781289403 790000
"331" 4 3.5 2 0 0 3 9 98105 47.669 -122.275 260 627 176 85 220 569 64 13 1 1 6.71795025063103 880000
"332" 6 1.75 2 0 0 4 7 98198 47.42 -122.323 208 1039 208 0 148 739 60 60 0 0 22.9536392638244 279000
"333" 3 2 1 0 2 3 8 98022 47.1913 -122.012 168 978 168 0 177 971 24 24 0 0 54.2308551266046 295000
"334" 2 1 1 0 0 3 7 98103 47.6666 -122.331 99 465 99 0 159 465 91 91 0 0 4.52829899384377 640000
"335" 4 2 2 0 0 5 9 98040 47.5639 -122.217 231 885 231 0 257 885 47 47 0 0 11.428425140588 940000
"336" 4 2.5 2 0 0 3 7 98038 47.3483 -122.052 182 487 182 0 167 548 12 12 0 0 37.647053182436 260000
"337" 3 2.75 1 0 0 3 9 98072 47.7648 -122.164 272 517 173 99 240 1026 11 11 0 1 20.1914326710321 559900
"338" 4 2 1.5 0 0 5 7 98103 47.6794 -122.357 140 325 140 0 169 348 104 104 0 0 6.08324676136991 791500
"339" 3 1.75 1 0 0 3 7 98133 47.7535 -122.354 132 766 132 0 162 743 61 61 0 0 14.2074447369893 265000
"340" 3 1.75 1 0 0 3 7 98178 47.4945 -122.22 162 1073 162 0 82 7284 61 61 0 0 17.119861592036 245000
"341" 4 1.75 2 0 0 4 7 98052 47.6945 -122.093 238 4087 238 0 238 1372 53 53 0 0 19.8768502721833 485000
"342" 4 3.5 2 0 0 3 9 98059 47.5222 -122.157 282 782 225 58 322 749 5 5 0 1 17.84723492053 684000
"343" 3 1.75 1 0 0 3 8 98125 47.7222 -122.32 232 635 121 111 147 807 58 58 0 1 10.7651215806297 425000
"344" 4 1.75 1 0 0 4 6 98070 47.3796 -122.49 118 1858 118 0 154 1858 24 24 0 0 29.692595438473 309600
"345" 4 2.5 2 0 0 3 8 98065 47.5374 -121.875 240 541 240 0 221 541 13 13 0 0 36.1209078904441 552250
"346" 4 1 1 0 0 3 6 98178 47.4897 -122.24 93 663 93 0 95 663 72 72 0 0 16.870949013648 165000
"347" 4 1 1 0 0 3 6 98178 47.4897 -122.24 93 663 93 0 95 663 72 72 0 0 16.870949013648 239900
"348" 2 1 1 0 0 4 6 98059 47.4716 -122.078 99 3032 99 0 126 2987 85 85 0 0 26.0176421772455 320000
"349" 3 2 1 0 0 4 7 98030 47.3581 -122.173 129 1251 129 0 160 1122 28 28 0 0 32.2903876039856 206600
"350" 4 1.75 1 0 0 3 7 98155 47.7713 -122.307 232 714 116 116 190 803 42 42 0 1 16.306297989332 387000
"351" 1 0.75 1 0 0 3 4 98014 47.675 -121.854 52 1126 52 0 121 1784 48 48 0 0 36.6775211553376 299000
"352" 4 2.75 2 0 0 3 9 98040 47.5603 -122.222 211 972 211 0 242 946 50 50 0 0 11.3859835645494 855000
"353" 3 1 1 0 0 4 7 98166 47.4147 -122.337 177 1338 121 56 180 1338 61 61 0 1 23.514578486235 315000
"354" 2 1 1 0 2 5 7 98103 47.68 -122.353 92 290 73 19 179 290 108 108 0 1 6.08673173671423 437500
"355" 4 1.5 1 0 0 4 7 98001 47.3117 -122.27 144 1839 98 46 152 2105 46 46 0 1 35.3417843470258 252000
"356" 4 1.75 1 0 0 5 7 98118 47.543 -122.28 204 694 102 102 149 536 60 60 0 1 10.2280759888799 375000
"357" 4 2.5 2 0 0 3 7 98038 47.3607 -122.034 177 452 177 0 187 473 10 10 0 0 37.3347791178748 3e+05
"358" 4 1 1.5 0 0 4 7 98006 47.5759 -122.137 163 892 163 0 163 978 61 61 0 0 16.0913041077732 420000
"359" 3 1 1 0 0 3 7 98033 47.6891 -122.159 124 7244 124 0 124 1643 87 61 1 0 15.1393557480067 9e+05
"360" 3 2.5 2 0 2 3 9 98116 47.565 -122.381 227 534 184 43 141 534 15 15 0 1 7.51933578381707 679900
"361" 3 2.5 2 0 0 3 7 98053 47.6359 -121.974 152 2784 152 0 147 2638 23 23 0 0 27.3163068330404 463000
"362" 5 2.5 2 0 0 4 9 98059 47.4769 -122.141 256 1054 256 0 229 1054 37 37 0 0 22.2403447031486 380000
"363" 4 2.5 2 0 0 3 7 98038 47.3845 -122.029 169 735 169 0 169 759 21 21 0 0 35.5207056933706 329500
"364" 3 2.5 1 0 0 3 8 98033 47.6743 -122.184 196 521 124 72 190 870 2 2 0 1 12.7336567967366 604950
"365" 5 2.5 1 0 2 4 8 98006 47.5651 -122.164 282 889 152 130 271 818 49 49 0 1 14.7254273201723 795000
"366" 3 2 2 0 0 3 7 98045 47.4853 -121.709 171 3757 171 0 128 4092 21 21 0 0 49.7505242379039 465000
"367" 4 2.5 2 0 0 3 9 98166 47.4508 -122.359 278 966 278 0 199 1621 13 13 0 0 19.5623658959423 673000
"368" 4 2.5 2 0 0 3 10 98074 47.6375 -122.016 327 1433 327 0 316 1993 24 24 0 0 24.1801031895526 810000
"369" 4 2.75 1 0 0 4 8 98075 47.5944 -122.042 227 6449 177 49 257 2263 26 26 0 1 22.4873643673212 785000
"370" 4 3 1 0 0 3 7 98056 47.4888 -122.182 194 697 127 67 168 711 29 29 0 1 19.2560617160379 338000
"371" 3 2.25 2 0 0 3 7 98056 47.5112 -122.19 133 671 133 0 133 671 22 22 0 0 16.945141026509 280000
"372" 4 2.25 1 0 0 5 7 98133 47.7711 -122.341 203 999 102 100 168 644 61 61 0 1 16.1167947700267 315000
"373" 4 2.25 1 0 0 5 7 98133 47.7711 -122.341 203 999 102 100 168 644 61 61 0 1 16.1167947700267 530000
"374" 5 3 2 0 0 3 9 98023 47.2813 -122.345 321 921 321 0 266 903 11 11 0 0 38.3511526064118 380000
"375" 3 2.25 2 0 0 3 7 98056 47.5038 -122.189 135 703 135 0 153 708 21 21 0 0 17.6223049354182 297000
"376" 4 2.5 2 0 0 3 10 98075 47.5823 -121.97 300 681 300 0 323 692 11 11 0 0 28.0363938912019 730000
"377" 3 1.75 1 0 0 3 7 98125 47.7164 -122.304 152 1254 103 49 164 1171 75 75 0 1 10.3556877466231 450000
"378" 3 3 1 0 0 3 7 98038 47.3624 -122.045 148 720 98 49 156 697 18 18 0 1 36.6830482463502 275000
"379" 4 2 2 0 0 3 7 98115 47.6831 -122.329 188 265 188 0 177 290 55 55 0 0 6.3681282195939 595000
"380" 3 1.5 1.5 0 0 3 7 98144 47.592 -122.307 121 311 121 0 148 239 111 1 1 0 4.46369965445897 435000
"381" 2 1.5 1 0 0 1 6 98011 47.7461 -122.195 128 19506 128 0 291 1846 61 61 0 0 17.1120408044915 270000
"382" 3 3 2 0 0 3 10 98077 47.7268 -122.06 375 1332 281 94 312 1314 29 29 0 1 23.6472704780393 950000
"383" 4 2.25 2 0 0 3 7 98019 47.7237 -121.959 198 496 198 0 214 644 14 14 0 0 30.3954943035579 389000
"384" 4 2.25 1 0 0 3 8 98052 47.6283 -122.095 237 725 147 90 225 748 47 47 0 1 18.2306774898289 560000
"385" 5 3.5 2 0 2 3 11 98006 47.5543 -122.148 446 1392 323 123 376 1766 17 17 0 1 16.3531137369704 1350000
"386" 4 2.25 2 0 0 4 8 98040 47.5483 -122.226 233 1076 233 0 228 900 46 46 0 0 12.076593597118 799000
"387" 3 2 1 0 0 4 7 98072 47.7591 -122.146 131 892 131 0 131 892 32 32 0 0 20.6283756652385 365500
"388" 3 2 1 0 0 3 7 98058 47.4612 -122.169 153 683 108 46 159 683 36 36 0 1 22.3132969622299 252350
"389" 4 2.5 2 0 0 3 8 98146 47.4987 -122.365 197 1280 197 0 175 1115 22 22 0 0 14.3154225129021 403950
"390" 4 1.5 1 0 0 3 7 98177 47.772 -122.358 190 996 128 61 150 931 61 61 0 1 16.2827769247664 385000
"391" 4 1 1.5 0 0 3 7 98106 47.5287 -122.35 144 708 144 0 135 708 58 58 0 0 10.8739483915684 345000
"392" 3 2.75 2 0 0 4 9 98008 47.6109 -122.114 184 291 184 0 181 265 36 36 0 0 16.8936233290295 490000
"393" 3 2.5 2 0 0 3 8 98019 47.7736 -121.901 149 2506 149 0 166 2577 10 10 0 0 36.5986995490291 330000
"394" 4 2.75 2 0 0 3 8 98004 47.6294 -122.218 307 1123 307 0 295 1137 62 62 0 0 9.01858950817995 927000
"395" 4 2.5 2 0 1 4 10 98040 47.5634 -122.213 357 1544 357 0 334 1538 32 32 0 0 11.7015790664886 1118000
"396" 2 1 1 0 0 5 7 98028 47.7405 -122.241 113 929 113 0 186 892 65 65 0 0 14.649839411629 330000
"397" 5 2.25 1 0 0 4 7 98008 47.5976 -122.118 253 818 139 113 196 818 57 57 0 1 16.8132252771763 530000
"398" 4 2 1 0 0 1 8 98006 47.5722 -122.129 180 2378 180 0 186 936 53 53 0 0 16.798143751411 365000
"399" 3 2.5 1.5 0 0 3 7 98118 47.5644 -122.289 201 279 117 84 98 325 106 4 1 1 7.79839988032795 378750
"400" 4 1.75 1.5 0 0 4 7 98058 47.4556 -122.157 142 813 142 0 129 813 47 47 0 0 23.3416389772439 269900
"401" 3 3.5 2 0 0 3 8 98122 47.6055 -122.305 159 195 120 39 151 143 7 7 0 1 3.39030731923814 557000
"402" 4 1.75 1 0 0 4 7 98022 47.1775 -122.022 347 1577 200 147 175 1576 41 41 0 1 55.2766297801563 360000
"403" 2 1 1 0 0 4 7 98117 47.6879 -122.385 87 465 87 0 145 418 78 78 0 0 7.70554817909276 352000
"404" 3 2.5 2 0 0 3 8 98045 47.4807 -121.779 163 2077 163 0 226 2077 21 21 0 0 44.9784294523779 437000
"405" 4 2.5 2 0 0 3 7 98038 47.3845 -122.032 169 627 169 0 169 660 21 21 0 0 35.3737517259185 322500
"406" 3 3.25 2 0 0 3 9 98116 47.5815 -122.402 140 186 124 17 140 126 14 14 0 1 6.89318909075878 650000
"407" 3 2 3 0 0 3 8 98103 47.6609 -122.344 120 113 120 0 120 301 14 14 0 0 3.88575099782901 450000
"408" 3 2 1 0 0 3 7 98092 47.3163 -122.188 146 488 146 0 146 488 17 17 0 0 36.2594956464126 278500
"409" 4 2.5 2 0 0 3 8 98055 47.4309 -122.191 179 646 179 0 194 650 20 20 0 0 24.3656402694839 364950
"410" 4 3.5 1 0 4 4 10 98038 47.401 -122.026 264 3729 264 0 295 3424 29 29 0 0 34.3049169258917 840000
"411" 3 2.5 2 0 0 3 7 98031 47.404 -122.191 144 756 144 0 144 756 24 24 0 0 27.0663535345689 268000
"412" 2 1 1 0 0 3 5 98070 47.3889 -122.482 77 13373 77 0 128 13373 9 9 0 0 28.5070953673742 517534
"413" 3 2.5 2 0 0 4 8 98077 47.7718 -122.095 278 2995 278 0 278 3391 37 37 0 0 24.364153809999 632925
"414" 3 2.5 2 0 0 3 9 98034 47.7067 -122.2 186 674 186 0 228 754 20 20 0 0 13.6880015103659 577500
"415" 4 1.5 1.5 0 2 3 7 98178 47.504 -122.227 222 695 222 0 265 638 95 95 0 0 15.9441392610344 339000
"416" 3 1.75 1 0 0 4 7 98052 47.7015 -122.164 270 3480 142 128 234 1700 48 48 0 1 15.5062104995403 570000
"417" 4 1.75 1 0 0 3 7 98024 47.5753 -121.95 194 16187 150 44 250 16187 51 51 0 1 29.6546276954046 563500
"418" 4 2.25 1 0 0 5 7 98133 47.7448 -122.333 204 869 120 85 177 805 53 53 0 1 13.1969070340734 423000
"419" 3 2.25 2 0 0 3 8 98019 47.7318 -121.982 173 467 173 0 216 508 3 3 0 0 29.1426315652654 355000
"420" 5 4.25 2 0 0 3 12 98024 47.5954 -121.95 564 15945 564 0 435 19627 16 16 0 0 29.3049850893181 1550000
"421" 2 1 1 0 0 3 7 98103 47.6885 -122.337 88 368 88 0 123 376 74 74 0 0 6.93141206506277 482000
"422" 3 1.75 1 0 0 5 7 98006 47.5724 -122.179 149 849 149 0 147 910 60 60 0 0 13.3538370121163 625000
"423" 3 2.5 2 0 0 3 8 98056 47.5272 -122.169 209 1081 209 0 219 1081 27 27 0 0 16.8015940698571 538000
"424" 3 2.5 2 0 0 4 8 98058 47.4334 -122.161 212 953 212 0 215 938 30 30 0 0 25.2301279094132 380000
"425" 2 1 1 0 0 3 7 98122 47.6073 -122.308 87 476 87 0 121 476 106 106 0 0 3.08928789407948 375000
"426" 3 2.5 1 0 0 5 7 98038 47.3592 -122.046 142 790 96 46 172 756 19 19 0 1 36.9238351194079 245000
"427" 5 1.75 1 0 0 4 7 98166 47.4546 -122.337 203 2533 203 0 151 3668 68 41 1 0 19.0779443069813 310000
"428" 3 2 1 0 0 4 8 98004 47.6408 -122.219 218 1395 164 54 328 1460 39 39 0 1 9.08239820164769 1300000
"429" 4 2 1 0 0 3 7 98034 47.7245 -122.2 134 713 111 22 136 897 44 44 0 1 15.0561998628917 397000
"430" 3 2.5 2 0 0 3 8 98058 47.4362 -122.178 204 376 204 0 215 472 10 10 0 0 24.3096557807095 365000
